"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/20883601/status/1187418589990703104"	""	"0"	"Thu Oct 24 17:20:27 +0000 2019"	"0"	"0"	"1"	"https://t.co/Nyfh6USVRg"	""	""	"organiclemon"	"RT @JustinDaniels15: Jab @ the hut @NorthMidNHS  the best performing hospital for flu jabs in London! https://t.co/Nyfh6USVRg"	"London"	""	""
"http://twitter.com/1114080047680221184/status/1187169170112139264"	""	"0"	"Thu Oct 24 00:49:21 +0000 2019"	"0"	"0"	"0"	""	""	""	"AshokKu35870762"	"RT @OnePlus_IN: For those who can’t be home this Diwali, we’re bringing home closer to you.  You can experience Diwali through the Snapchat…"	""	""	""
"http://twitter.com/351917099/status/1187171022396628992"	""	"0"	"Thu Oct 24 00:56:42 +0000 2019"	"0"	"0"	"0"	""	""	""	"Craigy33"	"RT @DavidEdwardsRFC: Broke down at Abington, anyone know best way to London from here?"	"Glasgow"	""	""
"http://twitter.com/785213669613400064/status/1187166699184885761"	""	"0"	"Thu Oct 24 00:39:32 +0000 2019"	"0"	"0"	"0"	""	""	""	"kianwardgk"	"One of life’s most memorable moments seeing the @BrooklynNets last season. WHAT A TEAM #WeGoHard @ London 🇬🇧"	"Dartford"	""	""
"http://twitter.com/1185037844185640961/status/1187418555832328192"	""	"0"	"Thu Oct 24 17:20:19 +0000 2019"	"0"	"0"	"1"	"https://t.co/B51R3T7Pqi"	""	""	"KattieTauber"	"[Download] Mobi Hobson-Jobson: The Definitive Glossary of British India (Oxford World's Classics) =&gt; https://t.co/B51R3T7Pqi"	"united states"	""	""
"http://twitter.com/615185696/status/1187418556369199104"	""	"0"	"Thu Oct 24 17:20:19 +0000 2019"	"0"	"0"	"2"	"https://t.co/3s2eLQnkRj"	"https://t.co/OkYmGRReCn"	""	"e_RadioUS"	"#e_RadioUS Whoopi Goldberg returning to ‘Sister Act’ in London stage musical https://t.co/3s2eLQnkRj https://t.co/OkYmGRReCn"	"United States"	""	""
"http://twitter.com/165025402/status/1187169232599109633"	""	"0"	"Thu Oct 24 00:49:36 +0000 2019"	"0"	"0"	"0"	""	""	""	"WeeNeiller"	"RT @AdamBienkov: The first thing Boris Johnson did when he became mayor of London was cancel regular press conferences and his first big mo…"	"Belfast"	""	""
"http://twitter.com/60468997/status/1187418554028699648"	""	"0"	"Thu Oct 24 17:20:19 +0000 2019"	"0"	"0"	"1"	"https://t.co/EWRgU2QBia"	""	""	"theholborncab"	"It's times like this that #London is reminded of the apparent @TfLTPH concern for the public  You allow third rate… https://t.co/EWRgU2QBia"	""	""	""
"http://twitter.com/1173184279620325378/status/1187418608739201024"	""	"0"	"Thu Oct 24 17:20:32 +0000 2019"	"0"	"0"	"1"	"https://t.co/LSfOZOC91J"	""	""	"Kimba_Updates"	"#TBT On this day in 2015, ELF The Musical began Saturday 24 October at London's Dominion Theatre. https://t.co/LSfOZOC91J"	"England, United Kingdom"	""	""
"http://twitter.com/1042511542888157184/status/1187418609817133060"	""	"0"	"Thu Oct 24 17:20:32 +0000 2019"	"0"	"0"	"0"	""	""	""	"ibansbh"	"RT @LBadderz: West London Settings: Had a hotel link up in West London few weeks back. This vid features 2 of the mandem who turned up. 18…"	""	""	""
"http://twitter.com/784100776268398592/status/1187418554305601536"	""	"0"	"Thu Oct 24 17:20:19 +0000 2019"	"0"	"0"	"1"	"https://t.co/cc97ND29UB"	""	""	"prr_jujue"	"RT @jamesholyspirit: Paul Walker didn't die for this https://t.co/cc97ND29UB"	"Issoudun, France"	""	""
"http://twitter.com/1084434266996592641/status/1187169159198760960"	""	"0"	"Thu Oct 24 00:49:18 +0000 2019"	"0"	"0"	"1"	"https://t.co/XNlw1pgp5M"	""	""	"alizaabi89"	"RT @naomyts: Today I’m very hard 🇧🇷🍆🇬🇧 IN London. Fock.  👅 https://t.co/XNlw1pgp5M"	"Abu Dhabi"	""	""
"http://twitter.com/1186656231798132736/status/1187171027031248897"	""	"0"	"Thu Oct 24 00:56:44 +0000 2019"	"0"	"0"	"0"	""	""	""	"sima26312839"	"RT @RajGhatak: London you beauty 😍 Taken yesterday near #towerbridge #walkiescorchie #bytheriver #riverthames #history #london #londinium #…"	""	""	""
"http://twitter.com/958446233554649089/status/1187418593622921216"	""	"0"	"Thu Oct 24 17:20:28 +0000 2019"	"0"	"0"	"0"	""	""	""	"jpegtypebeat"	"@notkaeIan London &gt;&gt;&gt;"	""	""	""
"http://twitter.com/2820407917/status/1187418584420515840"	""	"0"	"Thu Oct 24 17:20:26 +0000 2019"	"0"	"0"	"1"	"https://t.co/jdgqwXMPEg"	""	""	"coastclark"	"RT @PinkNews: .@WiseThoughts' LGBT+ arts festival is coming to London, asking what it means to be queer in 2019 https://t.co/jdgqwXMPEg"	"San Francisco, CA"	""	""
"http://twitter.com/2245830841/status/1187418597104279552"	""	"0"	"Thu Oct 24 17:20:29 +0000 2019"	"0"	"0"	"0"	""	""	""	"BeaLast"	"RT @TomCartmill: Heading into Richmond this morning with work for 'Lines etc.' #exhibition @OnePavedCourt gallery, with 8 artists who all f…"	"Global Citizen"	""	""
"http://twitter.com/22812734/status/1187418623851352065"	""	"0"	"Thu Oct 24 17:20:35 +0000 2019"	"0"	"0"	"1"	"https://t.co/qoqTf8JO9G"	""	""	"faisalislam"	"This may also explain why December 5th would also be controversial - 70th anniversary Nato summit with world leader… https://t.co/qoqTf8JO9G"	"London(head) Manchester(heart)"	""	""
"http://twitter.com/1901393682/status/1187169206086914049"	""	"0"	"Thu Oct 24 00:49:29 +0000 2019"	"0"	"0"	"1"	"https://t.co/Rij09372a1"	""	""	"Lucy_Skoulding"	"RT @hannahkanee_: Behold the most pure story you will see today 💛 https://t.co/Rij09372a1"	"London, England"	""	""
"http://twitter.com/1133049422122803202/status/1187171085978079233"	""	"0"	"Thu Oct 24 00:56:58 +0000 2019"	"0"	"0"	"1"	"https://t.co/K4uhAX7yxY"	""	""	"BanksGriffith2"	"RT @AL6AFootball: Here is our https://t.co/K4uhAX7yxY 6A Top 10 football poll just released for upcoming games being played October 24-26 (…"	"Mobile, AL"	""	""
"http://twitter.com/897109373553692673/status/1187171021704650752"	""	"0"	"Thu Oct 24 00:56:42 +0000 2019"	"0"	"0"	"1"	"https://t.co/cc97ND29UB"	""	""	"O_Godas"	"RT @jamesholyspirit: Paul Walker didn't die for this https://t.co/cc97ND29UB"	""	""	""
"http://twitter.com/541206607/status/1187169176521236480"	""	"0"	"Thu Oct 24 00:49:22 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"_dndrea"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	"Chicago, IL"	""	""
"http://twitter.com/1148645110307020803/status/1187166669686366208"	""	"0"	"Thu Oct 24 00:39:25 +0000 2019"	"0"	"0"	"1"	"https://t.co/q9mLV9G0jH"	""	""	"autismbot2"	"RT @sandysellshfl: Boy with autism the youngest to attend Oxford University at age 6 https://t.co/q9mLV9G0jH"	"Mars"	""	""
"http://twitter.com/1177580211585650688/status/1187166699373641735"	""	"0"	"Thu Oct 24 00:39:32 +0000 2019"	"0"	"0"	"1"	"https://t.co/yI9n3NUa9b"	""	""	"Svtuponline"	"the club is lit up and the music is out of this world, check djleroy out on here!!! #svtup #Rt… https://t.co/yI9n3NUa9b"	"England, United Kingdom"	""	""
"http://twitter.com/1185389550161383424/status/1187418577281961984"	""	"0"	"Thu Oct 24 17:20:24 +0000 2019"	"0"	"0"	"1"	"https://t.co/0z60R737iS"	""	""	"JacqueFortenbe"	"Synopsis of Black Reconstruction in America (The Oxford W. E. B. Du Bois): An Essay Toward a History of the Part Wh… https://t.co/0z60R737iS"	"united states"	""	""
"http://twitter.com/2308561766/status/1187169189368336384"	""	"0"	"Thu Oct 24 00:49:25 +0000 2019"	"0"	"0"	"1"	"https://t.co/r0q0aLH9xE"	""	""	"feoudolanxharry"	"RT @thestylespics: Harry with fans in London last night 10/22, via bbymaude. https://t.co/r0q0aLH9xE"	"🕊️❤️⚡🦋🎸🎹🌹✌️💜💙"	""	""
"http://twitter.com/70901647/status/1187166668419547136"	""	"0"	"Thu Oct 24 00:39:24 +0000 2019"	"0"	"0"	"1"	"https://t.co/Lfu4fjkKIk"	""	""	"kaoshitam"	"RT @nowthisnews: 39 bodies were found inside this truck at an industrial park outside of London https://t.co/Lfu4fjkKIk"	"Deneb Algedi"	""	""
"http://twitter.com/45401130/status/1187418616481890306"	""	"0"	"Thu Oct 24 17:20:33 +0000 2019"	"0"	"0"	"1"	"https://t.co/ELshuPLVPx"	""	""	"BiancaNDelarosa"	"The 39 People Who Died in a Truck Outside London Were Chinese https://t.co/ELshuPLVPx #politics #feedly"	""	""	""
"http://twitter.com/1069639053996449796/status/1187166620252344320"	""	"0"	"Thu Oct 24 00:39:13 +0000 2019"	"0"	"0"	"1"	"https://t.co/1KnmzVuxRC"	""	""	"lauren45629969"	"@Dw_day6_drummer I’m so proud of you and how far you’ve come as a singer and a drummer and I know you’ll continue t… https://t.co/1KnmzVuxRC"	"London, England"	""	""
"http://twitter.com/1178799846452584449/status/1187166643098673152"	""	"0"	"Thu Oct 24 00:39:18 +0000 2019"	"0"	"0"	"0"	""	""	""	"Blessed29596553"	"RT @wennzkii: Akala ko hanggang dvd na lang ako makakapanood ng  #IsaPangWeekWithFeelings. Buti na lang may nkuha pa kmi ticket sa vue cine…"	"Kingdom of Saudi Arabia"	""	""
"http://twitter.com/352638234/status/1187166683942834177"	""	"0"	"Thu Oct 24 00:39:28 +0000 2019"	"0"	"0"	"0"	""	""	""	"Yasinekeen"	"Hay sizin derdinizi İzmirliler yormayın birader biz Angara simidi diye diretiyor muyuz???"	"Ankara-Antalya"	""	""
"http://twitter.com/311012565/status/1187166713151926272"	""	"0"	"Thu Oct 24 00:39:35 +0000 2019"	"0"	"0"	"0"	""	""	""	"HausUrban"	"TBH the homosexuals saying this were probably still sitting on the circle rug when “London Bridges” (which did slap) came out."	"The Soup Kitchen in Calabasas"	""	""
"http://twitter.com/4831663685/status/1187166676560646144"	""	"0"	"Thu Oct 24 00:39:26 +0000 2019"	"0"	"0"	"0"	""	""	""	"vanishaoutloud"	"RT @sheldonbailey: .@OxfordHouseAB is an excellent choice for people desiring a life free of substance use.  #Addiction #Mentalhealth  #REC…"	"Calgary, Alberta"	""	""
"http://twitter.com/125637923/status/1187169227322478592"	""	"0"	"Thu Oct 24 00:49:34 +0000 2019"	"0"	"0"	"0"	""	""	""	"mepaay"	"RT @HaileeSteinfeld: LONDON! Come see me at Apple Regent Street today (10/22) at 6:30pm for an exclusive preview and conversation on “Dicki…"	"Thailand"	""	""
"http://twitter.com/1129826834118578177/status/1187166697343639552"	""	"0"	"Thu Oct 24 00:39:31 +0000 2019"	"0"	"0"	"1"	"https://t.co/8MnmdUmFUk"	""	""	"TakuraTheLion"	"@ThatAssholeLion Also there are a lot of Brits who are Trump supporters, especially those living in London and have… https://t.co/8MnmdUmFUk"	""	""	""
"http://twitter.com/21421032/status/1187170987705618434"	""	"0"	"Thu Oct 24 00:56:34 +0000 2019"	"0"	"0"	"1"	"https://t.co/nXxH3NVuKy"	""	""	"iancundell"	"@lewis_goodall Perhaps if journalism (generally, not you personally) spent less time commentating on Brexit like it… https://t.co/nXxH3NVuKy"	"Olney"	""	""
"http://twitter.com/174940779/status/1187171078898012160"	""	"0"	"Thu Oct 24 00:56:56 +0000 2019"	"0"	"0"	"0"	""	""	""	"Joined_4_gene"	"RT @jamesbenge: Unai Emery reveals Arsenal wanted to sign Fabinho in the summer they bought Lucas Torreira.  He also used the Liverpool mid…"	"Velacheri, Chennai"	""	""
"http://twitter.com/1124006648266350592/status/1187418588409319424"	""	"0"	"Thu Oct 24 17:20:27 +0000 2019"	"0"	"0"	"0"	""	""	""	"GUZEMOTO1"	"どんなに惨めでも、 死んでいない、、、 その、事実で生きてる事が許されるなら。  ちゃんと叫べる気がする。 もっと、思いっきり、何もかも破壊して、 意味不明な何かを叫んでもいい気がする。"	""	""	""
"http://twitter.com/2570891034/status/1187166670198104064"	""	"0"	"Thu Oct 24 00:39:25 +0000 2019"	"0"	"0"	"0"	""	""	""	"DHCAndrew"	"RT @UKinKZ: 📌The 3rd Kazakh-British Business Council (KBBC) is taking place in #London today. This year it is co-chaired by Baroness Nichol…"	"Kazakhstan"	""	""
"http://twitter.com/921792486514876416/status/1187169187233517568"	""	"0"	"Thu Oct 24 00:49:25 +0000 2019"	"0"	"0"	"0"	""	""	""	"madisonnnjacob"	"look at him GLOWING and BEAUTIFUL"	"Denison, TX"	""	""
"http://twitter.com/961204302575558656/status/1187166695208706048"	""	"0"	"Thu Oct 24 00:39:31 +0000 2019"	"0"	"0"	"0"	""	""	""	"anabenge1"	"RT @LillzTrackLife: Non-South Londoners don't understand how hard it is to leave South. It's the only section of London that makes sense."	"Lisbon, Portugal"	""	""
"http://twitter.com/2478669578/status/1187166610467016705"	""	"0"	"Thu Oct 24 00:39:11 +0000 2019"	"0"	"0"	"0"	""	""	""	"BelleEpoqueC"	"RT @LornajaneCosign: Christmas Carols 28 Favourite Carols for everyone To Sing and Play Oxford Press #ChristmasCarols #ChristmasSongs #Sing…"	"USA"	""	""
"http://twitter.com/1088005713442586625/status/1187418565097467904"	""	"0"	"Thu Oct 24 17:20:21 +0000 2019"	"0"	"0"	"0"	""	""	""	"AnopsinhD"	"RT @mpparimal: This sweet video of animals being weighed and fed at ZSL Zoo London is really a treat to watch. @zsllondonzoo @moefcc #Wildl…"	""	""	""
"http://twitter.com/1120311283180609536/status/1187418591119003648"	""	"0"	"Thu Oct 24 17:20:27 +0000 2019"	"0"	"0"	"1"	"https://t.co/w4IWYxtXa6"	""	""	"Jakebryantt18"	"RT @Memeulous: when u accidentally walk into set 8 https://t.co/w4IWYxtXa6"	""	""	""
"http://twitter.com/2661038208/status/1187171080961773568"	""	"0"	"Thu Oct 24 00:56:56 +0000 2019"	"0"	"0"	"0"	""	""	""	"CincinnatiSage"	"@Enquirer Silly Enquirer, the Rams are in London this week."	"I'm in the Land of Illusion"	""	""
"http://twitter.com/1178677474764447744/status/1187169167998377985"	""	"0"	"Thu Oct 24 00:49:20 +0000 2019"	"0"	"0"	"0"	""	""	""	"TapityB"	"RT @SomersetBean: Just when you thought UK/US manipulation of the legal process in Assange's case couldn't get any worse:  Unprecedented ac…"	""	""	""
"http://twitter.com/1157719707572670464/status/1187166647846608897"	""	"0"	"Thu Oct 24 00:39:19 +0000 2019"	"0"	"0"	"0"	""	""	""	"moonlightamyy"	"RT @fakesmileshells: no one: absolutely no one: my entire tl: there deff was something in that london air"	"Honeymoon avenue"	""	""
"http://twitter.com/3225076887/status/1187171016205840384"	""	"0"	"Thu Oct 24 00:56:41 +0000 2019"	"0"	"0"	"0"	""	""	""	"noahb1_"	"**south west London edition 🙄"	"My phone"	""	""
"http://twitter.com/851273858988490752/status/1187171053296070656"	""	"0"	"Thu Oct 24 00:56:50 +0000 2019"	"0"	"0"	"0"	""	""	""	"FtblSeb"	"@SxrgioSzn London is a city"	"Your head"	""	""
"http://twitter.com/878362268/status/1187171065417498625"	""	"0"	"Thu Oct 24 00:56:53 +0000 2019"	"0"	"0"	"0"	""	""	""	"_michi_gm"	"RT @Bx_Chulaa: Screamingggggg!!😍😍  I loveeeee me some Cardi but she don’t even drive so that already tells you a lot on what her role more…"	"madras oregon"	""	""
"http://twitter.com/148241803/status/1187166614287872000"	""	"0"	"Thu Oct 24 00:39:11 +0000 2019"	"0"	"0"	"0"	""	""	""	"dp_satish"	"RT @lkatheeq: Proud of @pavithrays for having held Karnataka’s flag high by making Vindhya, a Bengaluru based company that employs people w…"	"New Delhi"	""	""
"http://twitter.com/115497637/status/1187418612627378177"	""	"0"	"Thu Oct 24 17:20:33 +0000 2019"	"0"	"0"	"0"	""	""	""	"j4shelton"	"🤙 me when you’re booking a cam operator ;)"	"Manchester, England"	""	""
"http://twitter.com/1157639136393621505/status/1187166618628919296"	""	"0"	"Thu Oct 24 00:39:13 +0000 2019"	"0"	"0"	"1"	"https://t.co/vF1WkKqCH0"	""	""	"nransahh"	"RT @_itsssyafiq1: Malaysia's canteen and cafes need to sell variety of fruits. not just watermelon and pineapple https://t.co/vF1WkKqCH0"	""	""	""
"http://twitter.com/233198870/status/1187418616578433033"	""	"0"	"Thu Oct 24 17:20:34 +0000 2019"	"0"	"0"	"1"	"https://t.co/Wei90W8iDZ"	""	""	"tucker004"	"Every London work trip finishes with a Prezzo before the train home – eating dinner at Prezzo https://t.co/Wei90W8iDZ"	"new mills"	""	""
"http://twitter.com/1161253839242088448/status/1187418594449051648"	""	"0"	"Thu Oct 24 17:20:28 +0000 2019"	"0"	"0"	"0"	""	""	""	"babylonianwhor"	"RT @moddleoddle: SGFG era was so special for a billion reasons + it has SO many moments that’ll stay with me forever but THIS !! ONE !! is…"	""	""	""
"http://twitter.com/715924152759164933/status/1187170994286297088"	""	"0"	"Thu Oct 24 00:56:36 +0000 2019"	"0"	"0"	"1"	"https://t.co/vF1WkKqCH0"	""	""	"audrenelra"	"RT @_itsssyafiq1: Malaysia's canteen and cafes need to sell variety of fruits. not just watermelon and pineapple https://t.co/vF1WkKqCH0"	"Kuala LOCO"	""	""
"http://twitter.com/1211966947/status/1187169173610192896"	""	"0"	"Thu Oct 24 00:49:22 +0000 2019"	"0"	"0"	"1"	"https://t.co/vF1WkKqCH0"	""	""	"jovinaaaaaaaaaa"	"RT @_itsssyafiq1: Malaysia's canteen and cafes need to sell variety of fruits. not just watermelon and pineapple https://t.co/vF1WkKqCH0"	"Malaysia 🇲🇾"	""	""
"http://twitter.com/1005880954815156224/status/1187418598568009730"	""	"0"	"Thu Oct 24 17:20:29 +0000 2019"	"0"	"0"	"1"	"https://t.co/Q9iDXJI05Q"	""	""	"mattremains"	"RT @jnpowell1: Boris Johnson’s Brexit plan will tear apart the United Kingdom | London Evening Standard https://t.co/Q9iDXJI05Q"	"S E England"	""	""
"http://twitter.com/964916379882311680/status/1187418570201980934"	""	"0"	"Thu Oct 24 17:20:22 +0000 2019"	"0"	"0"	"1"	"https://t.co/dV28kjRJwA"	""	""	"bobbyhope123"	"@SteveHyde13 @prodda @GaryRRoy2 @vickymward78 @DMcmint @RichWithers2 @Miserable_Bob @stevo1862 @HHepplewhite… https://t.co/dV28kjRJwA"	"West Midlands, England"	""	""
"http://twitter.com/879533814934122498/status/1187418575600050176"	""	"0"	"Thu Oct 24 17:20:24 +0000 2019"	"0"	"0"	"1"	"https://t.co/ei4XCfK9vH"	""	""	"TVYRESULTADOS"	"#EuropaLeague - #EUROPALEAGUExFOX  #Slovan vs #Wolverhampton 📲 #SLOWOL ⏰ 11:55 hrs 📺 @FOXSportsMX con:  🎙… https://t.co/ei4XCfK9vH"	"En el mundo del deporte "	""	""
"http://twitter.com/1162561703713923072/status/1187166677307478016"	""	"0"	"Thu Oct 24 00:39:27 +0000 2019"	"0"	"0"	"0"	""	""	""	"sneed_malcolm"	"RT @NBCNews: British police have launched a murder investigation after the bodies of 39 people were found in a truck container outside Lond…"	""	""	""
